year,month,district,rainfall_mm,duration_days,main_cause,severity,latitude,longitude,land_use,curve_number,runoff_mm,flood_depth_m,risk_zone,flow_dir,flow_acc
2011,3,Vellore,94.9,8,Dam Release,High,12.9165,79.1325,Agriculture,67,63.58,0.041,Low,2,2591
2011,3,Kanchipuram,328.6,4,River Overflow,Medium,12.8342,79.7036,Agriculture,67,220.16,0.119,Low,8,2371
2011,3,Tiruvallur,162.6,10,Heavy Rainfall,High,13.143,79.9089,Barren,81,131.71,0.055,Low,1,2138
2011,3,Thanjavur,338.5,10,Dam Release,High,10.7867,79.1378,Water,94,318.19,0.115,Low,2,366
2011,3,Nagapattinam,91.7,8,Dam Release,High,10.766,79.8424,Forest,74,67.86,0.036,Low,5,2439
2011,3,Cuddalore,462.3,6,Urban Drainage Failure,High,11.7447,79.768,Water,94,434.56,0.273,Low,3,691
2011,3,Villupuram,83.1,5,Dam Release,Medium,11.9369,79.4873,Agriculture,67,55.68,0.017,Low,8,2840
2011,3,Kanyakumari,171.7,8,Dam Release,High,8.0883,77.5385,Urban,79,135.64,0.06,Low,6,1077
2011,3,Dindigul,128.2,10,Urban Drainage Failure,High,10.3673,77.9803,Agriculture,67,85.89,0.058,Low,5,3527
2011,3,Karur,80.1,2,Heavy Rainfall,Low,10.9601,78.0766,Urban,79,63.28,0.021,Low,6,2324
2011,3,Namakkal,541.4,5,Urban Drainage Failure,High,11.2194,78.1674,Agriculture,67,362.74,0.129,Low,3,1033
2011,3,Krishnagiri,161.1,1,River Overflow,Low,12.5277,78.2144,Water,94,151.43,0.07,Low,2,1471
2011,3,Dharmapuri,111.5,6,Urban Drainage Failure,Medium,12.1277,78.1579,Water,94,104.81,0.051,Low,4,4610
2011,4,Chennai,241.3,6,River Overflow,Medium,13.0827,80.2707,Agriculture,67,161.67,0.091,Low,3,49
2011,4,Coimbatore,504.0,3,Heavy Rainfall,High,11.0168,76.9558,Water,94,473.76,0.289,Low,4,44
2011,4,Madurai,395.8,8,Heavy Rainfall,High,9.9252,78.1198,Forest,74,292.89,0.109,Low,7,4179
2011,4,Trichy,309.6,6,Dam Release,Medium,10.7905,78.7047,Forest,74,229.1,0.145,Low,1,1146
2011,4,Salem,70.5,5,Urban Drainage Failure,Medium,11.6643,78.146,Water,94,66.27,0.03,Low,2,38
2011,4,Erode,426.1,3,Heavy Rainfall,High,11.341,77.7172,Agriculture,67,285.49,0.163,Low,2,226
2011,4,Tirunelveli,421.6,7,River Overflow,High,8.7139,77.7567,Barren,81,341.5,0.154,Low,4,964
2011,4,Thoothukudi,195.6,3,Cyclone,Low,8.7642,78.1348,Urban,79,154.52,0.048,Low,7,1930
2011,4,Vellore,206.0,8,River Overflow,High,12.9165,79.1325,Agriculture,67,138.02,0.043,Low,3,1467
2011,4,Kanchipuram,94.2,7,Dam Release,Medium,12.8342,79.7036,Agriculture,67,63.11,0.025,Low,8,1703
2011,4,Tiruvallur,252.7,3,Heavy Rainfall,Medium,13.143,79.9089,Agriculture,67,169.31,0.112,Low,8,4647
2011,4,Thanjavur,546.2,4,Dam Release,High,10.7867,79.1378,Agriculture,67,365.95,0.19,Low,5,4561
2011,4,Nagapattinam,182.1,3,Dam Release,Low,10.766,79.8424,Water,94,171.17,0.077,Low,4,3957
2011,4,Cuddalore,403.4,2,Urban Drainage Failure,High,11.7447,79.768,Agriculture,67,270.28,0.12,Low,3,2707
2011,4,Villupuram,481.4,2,Urban Drainage Failure,High,11.9369,79.4873,Agriculture,67,322.54,0.192,Low,8,4879
2011,4,Kanyakumari,329.4,6,Heavy Rainfall,Medium,8.0883,77.5385,Agriculture,67,220.7,0.152,Low,1,4328
2011,4,Dindigul,486.4,5,River Overflow,High,10.3673,77.9803,Forest,74,359.94,0.18,Low,2,3512
2011,4,Karur,456.3,1,Urban Drainage Failure,High,10.9601,78.0766,Agriculture,67,305.72,0.177,Low,6,1152
2011,4,Namakkal,107.5,4,River Overflow,Low,11.2194,78.1674,Agriculture,67,72.03,0.045,Low,8,745
2011,4,Krishnagiri,331.4,5,Dam Release,Medium,12.5277,78.2144,Barren,81,268.43,0.177,Low,6,2831
2011,4,Dharmapuri,253.7,1,Dam Release,Medium,12.1277,78.1579,Forest,74,187.74,0.131,Low,1,2331
2011,5,Chennai,393.5,7,Cyclone,Medium,13.0827,80.2707,Water,94,369.89,0.13,Low,6,3408
2011,5,Coimbatore,331.1,8,Urban Drainage Failure,High,11.0168,76.9558,Urban,79,261.57,0.179,Low,3,1599
2011,5,Madurai,281.8,9,River Overflow,High,9.9252,78.1198,Water,94,264.89,0.091,Low,6,1154
2011,5,Trichy,165.6,5,Dam Release,Medium,10.7905,78.7047,Agriculture,67,110.95,0.075,Low,3,3336
2011,5,Salem,74.3,8,Cyclone,High,11.6643,78.146,Water,94,69.84,0.025,Low,2,969
2011,5,Erode,308.7,6,Cyclone,Medium,11.341,77.7172,Agriculture,67,206.83,0.089,Low,2,809
2011,5,Tirunelveli,173.6,10,Heavy Rainfall,High,8.7139,77.7567,Agriculture,67,116.31,0.054,Low,4,1513
2011,5,Thoothukudi,236.9,6,River Overflow,Medium,8.7642,78.1348,Urban,79,187.15,0.114,Low,4,282
2011,5,Vellore,84.1,10,Dam Release,High,12.9165,79.1325,Forest,74,62.23,0.028,Low,2,192
2011,5,Kanchipuram,272.7,7,Cyclone,Medium,12.8342,79.7036,Forest,74,201.8,0.064,Low,6,1648
2011,5,Tiruvallur,70.6,2,Dam Release,Low,13.143,79.9089,Forest,74,52.24,0.03,Low,8,2753
2011,5,Thanjavur,346.1,10,Heavy Rainfall,High,10.7867,79.1378,Water,94,325.33,0.116,Low,1,3235
2011,5,Nagapattinam,349.7,5,River Overflow,Medium,10.766,79.8424,Urban,79,276.26,0.151,Low,2,669
2011,5,Cuddalore,535.4,5,Cyclone,High,11.7447,79.768,Barren,81,433.67,0.144,Low,7,4340
2011,5,Villupuram,275.0,7,Cyclone,Medium,11.9369,79.4873,Agriculture,67,184.25,0.108,Low,6,2457
2011,5,Kanyakumari,461.1,5,Heavy Rainfall,High,8.0883,77.5385,Agriculture,67,308.94,0.096,Low,3,2008
2011,5,Dindigul,380.6,9,Cyclone,High,10.3673,77.9803,Barren,81,308.29,0.125,Low,3,1209
2011,5,Karur,271.2,6,Urban Drainage Failure,Medium,10.9601,78.0766,Barren,81,219.67,0.153,Low,6,3929
2011,5,Namakkal,277.9,1,Cyclone,Medium,11.2194,78.1674,Water,94,261.23,0.089,Low,2,1692
2011,5,Krishnagiri,560.3,8,Dam Release,High,12.5277,78.2144,Forest,74,414.62,0.195,Low,2,1751
2011,5,Dharmapuri,462.5,7,Dam Release,High,12.1277,78.1579,Barren,81,374.62,0.218,Low,4,2159
2011,6,Chennai,279.8,9,River Overflow,High,13.0827,80.2707,Forest,74,207.05,0.131,Low,1,4704
2011,6,Coimbatore,426.1,10,Dam Release,High,11.0168,76.9558,Agriculture,67,285.49,0.155,Low,3,612
2011,6,Madurai,404.8,6,River Overflow,High,9.9252,78.1198,Urban,79,319.79,0.153,Low,3,3537
2011,6,Trichy,352.2,3,Dam Release,Medium,10.7905,78.7047,Agriculture,67,235.97,0.127,Low,1,1344
2011,6,Salem,520.4,4,Urban Drainage Failure,High,11.6643,78.146,Water,94,489.18,0.16,Low,2,2300
2011,6,Erode,338.3,1,River Overflow,Medium,11.341,77.7172,Forest,74,250.34,0.076,Low,4,4988
2011,6,Tirunelveli,93.8,6,Cyclone,Medium,8.7139,77.7567,Agriculture,67,62.85,0.023,Low,2,2520
2011,6,Thoothukudi,457.0,3,Heavy Rainfall,High,8.7642,78.1348,Water,94,429.58,0.167,Low,2,1617
2011,6,Vellore,150.9,5,Urban Drainage Failure,Medium,12.9165,79.1325,Forest,74,111.67,0.064,Low,7,890
2011,6,Kanchipuram,523.0,4,Cyclone,High,12.8342,79.7036,Forest,74,387.02,0.265,Low,2,4087
2011,6,Tiruvallur,116.5,1,Cyclone,Low,13.143,79.9089,Forest,74,86.21,0.06,Low,2,1463
2011,6,Thanjavur,544.7,5,Cyclone,High,10.7867,79.1378,Barren,81,441.21,0.226,Low,3,4790
2011,6,Nagapattinam,336.2,3,Heavy Rainfall,Medium,10.766,79.8424,Barren,81,272.32,0.116,Low,2,676
2011,6,Cuddalore,505.6,6,Dam Release,High,11.7447,79.768,Barren,81,409.54,0.176,Low,8,694
2011,6,Villupuram,528.3,6,Heavy Rainfall,High,11.9369,79.4873,Urban,79,417.36,0.265,Low,6,869
2011,6,Kanyakumari,402.1,9,Cyclone,High,8.0883,77.5385,Urban,79,317.66,0.127,Low,5,3482
2011,6,Dindigul,342.4,8,River Overflow,High,10.3673,77.9803,Urban,79,270.5,0.083,Low,8,3153
2011,6,Karur,205.2,4,River Overflow,Medium,10.9601,78.0766,Forest,74,151.85,0.072,Low,7,4441
2011,6,Namakkal,396.8,10,River Overflow,High,11.2194,78.1674,Barren,81,321.41,0.188,Low,7,1615
2011,6,Krishnagiri,427.0,6,River Overflow,High,12.5277,78.2144,Barren,81,345.87,0.233,Low,8,4637
2011,6,Dharmapuri,253.9,9,Urban Drainage Failure,High,12.1277,78.1579,Agriculture,67,170.11,0.058,Low,3,4738
2011,7,Chennai,199.7,8,Cyclone,High,13.0827,80.2707,Agriculture,67,133.8,0.041,Low,8,4680
2011,7,Coimbatore,199.0,7,Urban Drainage Failure,Medium,11.0168,76.9558,Barren,81,161.19,0.091,Low,2,1442
2011,7,Madurai,402.7,1,Cyclone,High,9.9252,78.1198,Urban,79,318.13,0.144,Low,6,952
2011,7,Trichy,521.7,6,Heavy Rainfall,High,10.7905,78.7047,Barren,81,422.58,0.164,Low,7,3482
2011,7,Salem,498.2,10,Urban Drainage Failure,High,11.6643,78.146,Agriculture,67,333.79,0.205,Low,5,2076
2011,7,Erode,79.3,9,Cyclone,High,11.341,77.7172,Agriculture,67,53.13,0.034,Low,3,1399
2011,7,Tirunelveli,454.1,6,Urban Drainage Failure,High,8.7139,77.7567,Agriculture,67,304.25,0.184,Low,1,167
2011,7,Thoothukudi,76.8,9,Dam Release,High,8.7642,78.1348,Agriculture,67,51.46,0.025,Low,4,2633
2011,7,Vellore,409.2,8,Dam Release,High,12.9165,79.1325,Barren,81,331.45,0.218,Low,2,103
2011,7,Kanchipuram,501.4,7,Heavy Rainfall,High,12.8342,79.7036,Water,94,471.32,0.208,Low,6,4327
2011,7,Tiruvallur,286.3,8,River Overflow,High,13.143,79.9089,Urban,79,226.18,0.116,Low,1,4311
2011,7,Thanjavur,216.4,5,Cyclone,Medium,10.7867,79.1378,Forest,74,160.14,0.055,Low,8,732
2011,7,Nagapattinam,228.9,10,River Overflow,High,10.766,79.8424,Forest,74,169.39,0.068,Low,1,4248
2011,7,Cuddalore,425.7,10,Cyclone,High,11.7447,79.768,Barren,81,344.82,0.136,Low,7,4308
2011,7,Villupuram,204.8,6,River Overflow,Medium,11.9369,79.4873,Forest,74,151.55,0.07,Low,6,3450
2011,7,Kanyakumari,325.9,4,River Overflow,Medium,8.0883,77.5385,Agriculture,67,218.35,0.095,Low,6,3448
2011,7,Dindigul,209.9,9,Cyclone,High,10.3673,77.9803,Agriculture,67,140.63,0.086,Low,2,38
2011,7,Karur,340.2,10,Dam Release,High,10.9601,78.0766,Urban,79,268.76,0.175,Low,3,4410
2011,7,Namakkal,452.3,1,Urban Drainage Failure,High,11.2194,78.1674,Water,94,425.16,0.175,Low,2,1521
2011,7,Krishnagiri,565.0,7,Dam Release,High,12.5277,78.2144,Urban,79,446.35,0.276,Low,7,2714
2011,7,Dharmapuri,155.0,10,Cyclone,High,12.1277,78.1579,Barren,81,125.55,0.061,Low,8,4387
2011,8,Chennai,78.9,2,Urban Drainage Failure,Low,13.0827,80.2707,Barren,81,63.91,0.019,Low,2,1985
2011,8,Coimbatore,555.3,2,River Overflow,High,11.0168,76.9558,Barren,81,449.79,0.283,Low,7,4344
2011,8,Madurai,345.4,4,Dam Release,Medium,9.9252,78.1198,Forest,74,255.6,0.082,Low,4,3728
2011,8,Trichy,510.2,3,Cyclone,High,10.7905,78.7047,Agriculture,67,341.83,0.114,Low,4,193
2011,8,Salem,75.3,4,Cyclone,Low,11.6643,78.146,Forest,74,55.72,0.037,Low,3,4191
2011,8,Erode,367.2,4,Dam Release,Medium,11.341,77.7172,Urban,79,290.09,0.109,Low,8,3535
2011,8,Tirunelveli,240.4,6,Heavy Rainfall,Medium,8.7139,77.7567,Forest,74,177.9,0.106,Low,3,1463
2011,8,Thoothukudi,123.3,2,Heavy Rainfall,Low,8.7642,78.1348,Urban,79,97.41,0.032,Low,3,1336
2011,8,Vellore,287.4,6,Cyclone,Medium,12.9165,79.1325,Water,94,270.16,0.103,Low,4,4118
2011,8,Kanchipuram,156.4,1,Urban Drainage Failure,Low,12.8342,79.7036,Forest,74,115.74,0.08,Low,8,1544
2011,8,Tiruvallur,217.7,3,Heavy Rainfall,Medium,13.143,79.9089,Agriculture,67,145.86,0.096,Low,2,1750
2011,8,Thanjavur,239.1,2,River Overflow,Medium,10.7867,79.1378,Forest,74,176.93,0.056,Low,8,2390
2011,8,Nagapattinam,288.3,7,Cyclone,Medium,10.766,79.8424,Urban,79,227.76,0.14,Low,8,4852
2011,8,Cuddalore,146.0,6,Dam Release,Medium,11.7447,79.768,Urban,79,115.34,0.039,Low,3,3314
2011,8,Villupuram,120.0,10,Cyclone,High,11.9369,79.4873,Barren,81,97.2,0.066,Low,1,1315
2011,8,Kanyakumari,266.4,4,River Overflow,Medium,8.0883,77.5385,Water,94,250.42,0.127,Low,4,3269
2011,8,Dindigul,279.6,8,Cyclone,High,10.3673,77.9803,Agriculture,67,187.33,0.126,Low,7,495
2011,8,Karur,78.8,4,River Overflow,Low,10.9601,78.0766,Water,94,74.07,0.051,Low,5,1415
2011,8,Namakkal,353.4,4,River Overflow,Medium,11.2194,78.1674,Water,94,332.2,0.212,Low,8,146
2011,8,Krishnagiri,186.1,3,Cyclone,Low,12.5277,78.2144,Agriculture,67,124.69,0.054,Low,3,408
2011,8,Dharmapuri,79.7,7,Cyclone,Medium,12.1277,78.1579,Forest,74,58.98,0.041,Low,4,4856
2011,9,Chennai,154.3,1,Heavy Rainfall,Low,13.0827,80.2707,Barren,81,124.98,0.046,Low,7,494
2011,9,Coimbatore,475.6,2,Urban Drainage Failure,High,11.0168,76.9558,Agriculture,67,318.65,0.135,Low,8,852
2011,9,Madurai,368.9,1,Cyclone,Medium,9.9252,78.1198,Barren,81,298.81,0.181,Low,6,397
2011,9,Trichy,421.9,7,Cyclone,High,10.7905,78.7047,Agriculture,67,282.67,0.134,Low,2,3425
2011,9,Salem,66.0,2,River Overflow,Low,11.6643,78.146,Agriculture,67,44.22,0.023,Low,4,2490
2011,9,Erode,289.1,7,River Overflow,Medium,11.341,77.7172,Urban,79,228.39,0.091,Low,7,649
2011,9,Tirunelveli,397.4,2,River Overflow,Medium,8.7139,77.7567,Urban,79,313.95,0.129,Low,1,1238
2011,9,Thoothukudi,111.4,10,Dam Release,High,8.7642,78.1348,Water,94,104.72,0.048,Low,1,2857
2011,9,Vellore,545.3,1,Heavy Rainfall,High,12.9165,79.1325,Barren,81,441.69,0.275,Low,5,1906
2011,9,Kanchipuram,528.2,4,Urban Drainage Failure,High,12.8342,79.7036,Agriculture,67,353.89,0.191,Low,3,2794
2011,9,Tiruvallur,149.2,4,Dam Release,Low,13.143,79.9089,Barren,81,120.85,0.07,Low,4,105
2011,9,Thanjavur,329.1,4,River Overflow,Medium,10.7867,79.1378,Barren,81,266.57,0.152,Low,6,2692
2011,9,Nagapattinam,267.1,3,Cyclone,Medium,10.766,79.8424,Forest,74,197.65,0.083,Low,5,1666
2011,9,Cuddalore,292.7,5,Urban Drainage Failure,Medium,11.7447,79.768,Urban,79,231.23,0.123,Low,4,1380
2011,9,Villupuram,139.9,1,Urban Drainage Failure,Low,11.9369,79.4873,Forest,74,103.53,0.043,Low,2,1505
2011,9,Kanyakumari,533.6,1,Cyclone,High,8.0883,77.5385,Forest,74,394.86,0.215,Low,8,883
2011,9,Dindigul,341.1,5,Dam Release,Medium,10.3673,77.9803,Water,94,320.63,0.137,Low,8,4039
2011,9,Karur,208.9,5,Dam Release,Medium,10.9601,78.0766,Barren,81,169.21,0.074,Low,8,943
2011,9,Namakkal,172.9,5,Dam Release,Medium,11.2194,78.1674,Agriculture,67,115.84,0.035,Low,1,4979
2011,9,Krishnagiri,283.3,3,Heavy Rainfall,Medium,12.5277,78.2144,Urban,79,223.81,0.076,Low,2,3119
2011,9,Dharmapuri,147.4,5,River Overflow,Medium,12.1277,78.1579,Urban,79,116.45,0.039,Low,5,3924
2011,10,Chennai,224.8,7,Urban Drainage Failure,Medium,13.0827,80.2707,Water,94,211.31,0.08,Low,8,4836
2011,10,Coimbatore,296.4,5,Urban Drainage Failure,Medium,11.0168,76.9558,Barren,81,240.08,0.085,Low,2,1875
2011,10,Madurai,352.8,1,Heavy Rainfall,Medium,9.9252,78.1198,Agriculture,67,236.38,0.089,Low,3,3333
2011,10,Trichy,504.4,1,Urban Drainage Failure,High,10.7905,78.7047,Agriculture,67,337.95,0.166,Low,7,1552
2011,10,Salem,463.3,6,Urban Drainage Failure,High,11.6643,78.146,Water,94,435.5,0.298,Low,3,739
2011,10,Erode,340.0,10,Cyclone,High,11.341,77.7172,Forest,74,251.6,0.171,Low,2,1204
2011,10,Tirunelveli,509.0,7,River Overflow,High,8.7139,77.7567,Agriculture,67,341.03,0.225,Low,1,2481
2011,10,Thoothukudi,257.3,3,Cyclone,Medium,8.7642,78.1348,Urban,79,203.27,0.089,Low,3,1605
2011,10,Vellore,253.0,2,Urban Drainage Failure,Medium,12.9165,79.1325,Forest,74,187.22,0.059,Low,2,3068
2011,10,Kanchipuram,55.5,3,Cyclone,Low,12.8342,79.7036,Agriculture,67,37.18,0.018,Low,1,2625
2011,10,Tiruvallur,246.9,2,Cyclone,Medium,13.143,79.9089,Agriculture,67,165.42,0.087,Low,5,2931
2011,10,Thanjavur,78.1,10,River Overflow,High,10.7867,79.1378,Barren,81,63.26,0.04,Low,5,120
2011,10,Nagapattinam,307.1,6,Heavy Rainfall,Medium,10.766,79.8424,Barren,81,248.75,0.119,Low,4,3412
2011,10,Cuddalore,56.5,3,River Overflow,Low,11.7447,79.768,Forest,74,41.81,0.02,Low,1,166
2011,10,Villupuram,552.8,9,Heavy Rainfall,High,11.9369,79.4873,Agriculture,67,370.38,0.193,Low,1,231
2011,10,Kanyakumari,233.4,2,Dam Release,Medium,8.0883,77.5385,Urban,79,184.39,0.122,Low,4,18
2011,10,Dindigul,151.5,8,Heavy Rainfall,High,10.3673,77.9803,Water,94,142.41,0.055,Low,3,4748
2011,10,Karur,280.7,9,Heavy Rainfall,High,10.9601,78.0766,Forest,74,207.72,0.072,Low,2,4188
2011,10,Namakkal,466.1,2,River Overflow,High,11.2194,78.1674,Barren,81,377.54,0.197,Low,8,3504
2011,10,Krishnagiri,282.2,1,Heavy Rainfall,Medium,12.5277,78.2144,Forest,74,208.83,0.133,Low,3,3300
2011,10,Dharmapuri,210.1,6,Urban Drainage Failure,Medium,12.1277,78.1579,Urban,79,165.98,0.115,Low,7,57
2011,11,Chennai,586.4,10,Dam Release,High,13.0827,80.2707,Barren,81,474.98,0.236,Low,3,2039
2011,11,Coimbatore,242.9,8,Urban Drainage Failure,High,11.0168,76.9558,Forest,74,179.75,0.074,Low,6,1524
2011,11,Madurai,240.0,6,Dam Release,Medium,9.9252,78.1198,Water,94,225.6,0.084,Low,2,1612
2011,11,Trichy,408.1,5,River Overflow,High,10.7905,78.7047,Water,94,383.61,0.252,Low,6,1803
2011,11,Salem,139.5,10,River Overflow,High,11.6643,78.146,Barren,81,113.0,0.038,Low,8,1054
2011,11,Erode,474.5,4,Urban Drainage Failure,High,11.341,77.7172,Forest,74,351.13,0.12,Low,7,3628
2011,11,Tirunelveli,105.2,3,Heavy Rainfall,Low,8.7139,77.7567,Urban,79,83.11,0.042,Low,3,459
2011,11,Thoothukudi,146.6,4,Cyclone,Low,8.7642,78.1348,Barren,81,118.75,0.049,Low,7,4170
2011,11,Vellore,187.7,3,Dam Release,Low,12.9165,79.1325,Agriculture,67,125.76,0.059,Low,6,2365
2011,11,Kanchipuram,170.6,3,Dam Release,Low,12.8342,79.7036,Urban,79,134.77,0.05,Low,3,1414
2011,11,Tiruvallur,437.9,5,River Overflow,High,13.143,79.9089,Water,94,411.63,0.129,Low,6,28
2011,11,Thanjavur,486.4,8,Dam Release,High,10.7867,79.1378,Agriculture,67,325.89,0.106,Low,7,363
2011,11,Nagapattinam,196.5,5,River Overflow,Medium,10.766,79.8424,Agriculture,67,131.66,0.089,Low,7,2941
2011,11,Cuddalore,129.0,2,Urban Drainage Failure,Low,11.7447,79.768,Barren,81,104.49,0.035,Low,6,3594
2011,11,Villupuram,580.5,8,River Overflow,High,11.9369,79.4873,Forest,74,429.57,0.269,Low,6,3475
2011,11,Kanyakumari,199.4,9,Heavy Rainfall,High,8.0883,77.5385,Urban,79,157.53,0.093,Low,8,2396
2011,11,Dindigul,88.1,7,Cyclone,Medium,10.3673,77.9803,Barren,81,71.36,0.022,Low,7,2323
2011,11,Karur,486.2,6,River Overflow,High,10.9601,78.0766,Urban,79,384.1,0.21,Low,7,3187
2011,11,Namakkal,468.1,10,Cyclone,High,11.2194,78.1674,Water,94,440.01,0.203,Low,3,4138
2011,11,Krishnagiri,213.8,4,River Overflow,Medium,12.5277,78.2144,Urban,79,168.9,0.086,Low,4,1014
2011,11,Dharmapuri,522.8,5,Urban Drainage Failure,High,12.1277,78.1579,Urban,79,413.01,0.204,Low,6,1352
2011,12,Chennai,386.9,7,River Overflow,Medium,13.0827,80.2707,Forest,74,286.31,0.129,Low,6,2802
2011,12,Coimbatore,495.1,3,Dam Release,High,11.0168,76.9558,Water,94,465.39,0.323,Medium,8,2872
2011,12,Madurai,285.6,8,Heavy Rainfall,High,9.9252,78.1198,Barren,81,231.34,0.105,Low,4,400
2011,12,Trichy,114.8,5,Urban Drainage Failure,Medium,10.7905,78.7047,Forest,74,84.95,0.052,Low,4,4589
2011,12,Salem,555.4,2,Heavy Rainfall,High,11.6643,78.146,Barren,81,449.87,0.208,Low,2,2847
2011,12,Erode,380.9,10,River Overflow,High,11.341,77.7172,Urban,79,300.91,0.148,Low,7,3163
2011,12,Tirunelveli,408.7,10,Urban Drainage Failure,High,8.7139,77.7567,Agriculture,67,273.83,0.105,Low,7,679
2011,12,Thoothukudi,433.1,1,Cyclone,High,8.7642,78.1348,Water,94,407.11,0.236,Low,8,2148
2011,12,Vellore,346.6,2,Urban Drainage Failure,Medium,12.9165,79.1325,Forest,74,256.48,0.142,Low,6,4780
2011,12,Kanchipuram,458.9,6,Heavy Rainfall,High,12.8342,79.7036,Agriculture,67,307.46,0.093,Low,6,4211
2011,12,Tiruvallur,221.9,9,Heavy Rainfall,High,13.143,79.9089,Agriculture,67,148.67,0.084,Low,3,1478
2011,12,Thanjavur,79.2,7,Dam Release,Medium,10.7867,79.1378,Urban,79,62.57,0.035,Low,3,4416
2011,12,Nagapattinam,475.6,3,River Overflow,High,10.766,79.8424,Agriculture,67,318.65,0.173,Low,3,3870
2011,12,Cuddalore,55.2,2,Cyclone,Low,11.7447,79.768,Barren,81,44.71,0.019,Low,8,4591
2011,12,Villupuram,254.8,1,Cyclone,Medium,11.9369,79.4873,Barren,81,206.39,0.107,Low,7,4899
2011,12,Kanyakumari,165.9,7,Dam Release,Medium,8.0883,77.5385,Urban,79,131.06,0.053,Low,7,3457
2011,12,Dindigul,232.5,3,Cyclone,Medium,10.3673,77.9803,Barren,81,188.32,0.065,Low,5,3372
2011,12,Karur,287.3,10,Dam Release,High,10.9601,78.0766,Water,94,270.06,0.149,Low,3,1384
2011,12,Namakkal,391.7,7,Dam Release,Medium,11.2194,78.1674,Water,94,368.2,0.164,Low,8,3605
2011,12,Krishnagiri,455.3,1,Cyclone,High,12.5277,78.2144,Water,94,427.98,0.156,Low,7,3344
2011,12,Dharmapuri,234.2,2,Cyclone,Medium,12.1277,78.1579,Agriculture,67,156.91,0.065,Low,2,2692
2012,1,Chennai,387.5,3,Urban Drainage Failure,Medium,13.0827,80.2707,Agriculture,67,259.62,0.147,Low,3,3066
2012,1,Coimbatore,445.1,2,Urban Drainage Failure,High,11.0168,76.9558,Urban,79,351.63,0.183,Low,4,1832
2012,1,Madurai,182.8,5,River Overflow,Medium,9.9252,78.1198,Forest,74,135.27,0.088,Low,8,4042
2012,1,Trichy,568.1,5,Urban Drainage Failure,High,10.7905,78.7047,Barren,81,460.16,0.317,Medium,1,4886
2012,1,Salem,115.2,5,River Overflow,Medium,11.6643,78.146,Water,94,108.29,0.033,Low,2,1389
2012,1,Erode,266.3,8,Heavy Rainfall,High,11.341,77.7172,Forest,74,197.06,0.071,Low,4,1573
2012,1,Tirunelveli,405.6,10,Heavy Rainfall,High,8.7139,77.7567,Barren,81,328.54,0.103,Low,2,64
2012,1,Thoothukudi,597.2,3,Heavy Rainfall,High,8.7642,78.1348,Barren,81,483.73,0.153,Low,1,617
2012,1,Vellore,202.9,8,Cyclone,High,12.9165,79.1325,Barren,81,164.35,0.101,Low,7,4265
2012,1,Kanchipuram,107.3,3,Urban Drainage Failure,Low,12.8342,79.7036,Urban,79,84.77,0.049,Low,7,2494
2012,1,Tiruvallur,270.3,7,Heavy Rainfall,Medium,13.143,79.9089,Water,94,254.08,0.124,Low,1,3488
2012,1,Thanjavur,444.4,1,Urban Drainage Failure,High,10.7867,79.1378,Forest,74,328.86,0.112,Low,1,1227
2012,1,Nagapattinam,307.2,8,Cyclone,High,10.766,79.8424,Urban,79,242.69,0.137,Low,8,3461
2012,1,Cuddalore,138.6,1,Heavy Rainfall,Low,11.7447,79.768,Water,94,130.28,0.067,Low,8,3929
2012,1,Villupuram,599.2,8,River Overflow,High,11.9369,79.4873,Agriculture,67,401.46,0.165,Low,3,3476
2012,1,Kanyakumari,175.8,8,Dam Release,High,8.0883,77.5385,Forest,74,130.09,0.071,Low,1,951
2012,1,Dindigul,69.0,1,Urban Drainage Failure,Low,10.3673,77.9803,Urban,79,54.51,0.021,Low,4,2656
2012,1,Karur,558.0,1,River Overflow,High,10.9601,78.0766,Water,94,524.52,0.212,Low,6,4278
2012,1,Namakkal,72.5,2,River Overflow,Low,11.2194,78.1674,Urban,79,57.28,0.032,Low,2,292
2012,1,Krishnagiri,329.9,2,Dam Release,Medium,12.5277,78.2144,Water,94,310.11,0.103,Low,2,380
2012,1,Dharmapuri,209.3,5,Cyclone,Medium,12.1277,78.1579,Agriculture,67,140.23,0.081,Low,7,3171
2012,2,Chennai,266.7,10,River Overflow,High,13.0827,80.2707,Barren,81,216.03,0.079,Low,5,4177
2012,2,Coimbatore,318.2,7,Cyclone,Medium,11.0168,76.9558,Agriculture,67,213.19,0.082,Low,7,2506
2012,2,Madurai,236.9,4,Heavy Rainfall,Medium,9.9252,78.1198,Water,94,222.69,0.131,Low,7,3275
2012,2,Trichy,237.8,7,Urban Drainage Failure,Medium,10.7905,78.7047,Barren,81,192.62,0.077,Low,2,1344
2012,2,Salem,579.4,8,River Overflow,High,11.6643,78.146,Urban,79,457.73,0.244,Low,7,595
2012,2,Erode,416.6,2,Urban Drainage Failure,High,11.341,77.7172,Agriculture,67,279.12,0.118,Low,4,3471
2012,2,Tirunelveli,461.4,4,Dam Release,High,8.7139,77.7567,Water,94,433.72,0.255,Low,3,1037
2012,2,Thoothukudi,513.3,1,Heavy Rainfall,High,8.7642,78.1348,Forest,74,379.84,0.21,Low,6,3657
2012,2,Vellore,402.2,5,Heavy Rainfall,High,12.9165,79.1325,Water,94,378.07,0.217,Low,1,1558
